,death,deathConfirmed,deathIncrease,deathProbable,hospitalizedCumulative,hospitalizedCurrently,hospitalizedIncrease,inIcuCurrently,negative,negativeIncrease,onVentilatorCurrently,positive,positiveCasesViral,positiveIncrease,positiveTestsViral,recovered,totalTestResults,totalTestResultsIncrease,totalTestsPeopleAntibody,totalTestsPeopleAntigen,totalTestsPeopleViral,totalTestsPeopleViralIncrease,recovered_imputed,year,month,day,deathDecrease,hospitalizedDecreased,Year,Month,Week,Day,Dayofweek,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed
0,16417.0,16085.0,43,332.0,19713.0,665.0,0,174.0,4404792.0,8028,116.0,591356.0,559083.0,1425,668145,508745.0,16825551,96578,156185.0,580372.0,4963875.0,9309,508745.0,2021,Mar,7,0.0,0.0,2021,3,9,7,6,66,False,False,False,False,False,False,1615075200.0
1,16374.0,16044.0,52,330.0,19713.0,687.0,0,176.0,4396764.0,7826,114.0,589931.0,557802.0,1722,666605,508745.0,16728973,100359,156185.0,578153.0,4954566.0,9321,508745.0,2021,Mar,6,0.0,0.0,2021,3,9,6,5,65,False,False,False,False,False,False,1614988800.0
2,16322.0,15992.0,26,330.0,19713.0,716.0,0,180.0,4388938.0,8907,109.0,588209.0,556307.0,1899,664893,508745.0,16628614,106263,156185.0,574434.0,4945245.0,10584,508745.0,2021,Mar,5,0.0,0.0,2021,3,9,5,4,64,False,False,False,False,False,False,1614902400.0
3,16296.0,15967.0,44,329.0,19713.0,741.0,0,168.0,4380031.0,8554,100.0,586310.0,554630.0,1567,662972,508745.0,16522351,102362,156185.0,571445.0,4934661.0,9964,508745.0,2021,Mar,4,0.0,0.0,2021,3,9,4,3,63,False,False,False,False,False,False,1614816000.0
4,16252.0,15925.0,70,327.0,19713.0,755.0,269,173.0,4371477.0,8511,109.0,584743.0,553220.0,1899,661370,494740.0,16419989,102052,154697.0,568678.0,4924697.0,10064,494740.0,2021,Mar,3,0.0,0.0,2021,3,9,3,2,62,False,False,False,False,False,False,1614729600.0
5,16182.0,15859.0,38,323.0,19444.0,775.0,0,187.0,4362966.0,7609,116.0,582844.0,551667.0,301,659584,494740.0,16317937,56007,154697.0,564788.0,4914633.0,7726,494740.0,2021,Mar,2,0.0,0.0,2021,3,9,2,1,61,False,False,False,False,False,False,1614643200.0
6,16144.0,15822.0,26,322.0,19444.0,788.0,0,184.0,4355357.0,6818,119.0,582543.0,551550.0,1395,659307,494740.0,16261930,53839,154697.0,561797.0,4906907.0,8066,494740.0,2021,Mar,1,0.0,0.0,2021,3,9,1,0,60,False,True,False,False,False,False,1614556800.0
7,16118.0,15796.0,51,322.0,19444.0,760.0,0,183.0,4348539.0,8459,124.0,581148.0,550302.0,1468,657840,494740.0,16208091,102571,154697.0,559897.0,4898841.0,9887,494740.0,2021,Feb,28,0.0,0.0,2021,2,8,28,6,59,True,False,False,False,False,False,1614470400.0
8,16067.0,15744.0,43,323.0,19444.0,785.0,0,204.0,4340080.0,8439,139.0,579680.0,548874.0,1700,656217,494740.0,16105520,108261,154697.0,557826.0,4888954.0,9955,494740.0,2021,Feb,27,0.0,0.0,2021,2,8,27,5,58,False,False,False,False,False,False,1614384000.0
9,16024.0,15703.0,46,321.0,19444.0,807.0,0,211.0,4331641.0,9469,137.0,577980.0,547358.0,1987,654425,494740.0,15997259,102584,154697.0,554801.0,4878999.0,11203,494740.0,2021,Feb,26,0.0,0.0,2021,2,8,26,4,57,False,False,False,False,False,False,1614297600.0
10,15978.0,15657.0,33,321.0,19444.0,853.0,0,221.0,4322172.0,11013,142.0,575993.0,545624.0,2108,652400,494740.0,15894675,118144,154697.0,551474.0,4867796.0,12941,494740.0,2021,Feb,25,0.0,0.0,2021,2,8,25,3,56,False,False,False,False,False,False,1614211200.0
11,15945.0,15624.0,62,321.0,19444.0,875.0,268,219.0,4311159.0,11201,151.0,573885.0,543696.0,2102,650220,477796.0,15776531,114127,153152.0,548242.0,4854855.0,12989,477796.0,2021,Feb,24,0.0,0.0,2021,2,8,24,2,55,False,False,False,False,False,False,1614124800.0
12,15883.0,15564.0,30,319.0,19176.0,879.0,0,225.0,4299958.0,7928,147.0,571783.0,541908.0,1237,648142,477796.0,15662404,62531,153152.0,543942.0,4841866.0,9042,477796.0,2021,Feb,23,0.0,0.0,2021,2,8,23,1,54,False,False,False,False,False,False,1614038400.0
13,15853.0,15534.0,27,319.0,19176.0,888.0,0,229.0,4292030.0,7086,140.0,570546.0,540794.0,1262,646850,477796.0,15599873,49929,153152.0,541220.0,4832824.0,8236,477796.0,2021,Feb,22,0.0,0.0,2021,2,8,22,0,53,False,False,False,False,False,False,1613952000.0
14,15826.0,15508.0,47,318.0,19176.0,927.0,0,234.0,4284944.0,8716,153.0,569284.0,539644.0,1520,645482,477796.0,15549944,87420,153152.0,539089.0,4824588.0,10032,477796.0,2021,Feb,21,0.0,0.0,2021,2,7,21,6,52,False,False,False,False,False,False,1613865600.0
15,15779.0,15462.0,53,317.0,19176.0,970.0,0,246.0,4276228.0,9150,152.0,567764.0,538328.0,1970,643953,477796.0,15462524,115002,153152.0,535624.0,4814556.0,10972,477796.0,2021,Feb,20,0.0,0.0,2021,2,7,20,5,51,False,False,False,False,False,False,1613779200.0
16,15726.0,15409.0,40,317.0,19176.0,990.0,0,258.0,4267078.0,8800,163.0,565794.0,536506.0,1818,641849,477796.0,15347522,106656,153152.0,533272.0,4803584.0,10479,477796.0,2021,Feb,19,0.0,0.0,2021,2,7,19,4,50,False,False,False,False,False,False,1613692800.0
17,15686.0,15373.0,63,313.0,19176.0,1029.0,0,271.0,4258278.0,8646,173.0,563976.0,534827.0,2040,639875,477796.0,15240866,100002,153152.0,530569.0,4793105.0,10449,477796.0,2021,Feb,18,0.0,0.0,2021,2,7,18,3,49,False,False,False,False,False,False,1613606400.0
18,15623.0,15312.0,56,311.0,19176.0,1088.0,317,273.0,4249632.0,6666,179.0,561936.0,533024.0,1360,637799,453740.0,15140864,82971,151476.0,527202.0,4782656.0,7988,453740.0,2021,Feb,17,0.0,0.0,2021,2,7,17,2,48,False,False,False,False,False,False,1613520000.0
19,15567.0,15257.0,50,310.0,18859.0,1096.0,0,275.0,4242966.0,5070,177.0,560576.0,531702.0,1226,636172,453740.0,15057893,46488,151476.0,524006.0,4774668.0,6037,453740.0,2021,Feb,16,0.0,0.0,2021,2,7,16,1,47,False,False,False,False,False,False,1613433600.0
20,15517.0,15208.0,33,309.0,18859.0,1107.0,0,286.0,4237896.0,8588,174.0,559350.0,530735.0,1573,634991,453740.0,15011405,62852,151476.0,520326.0,4768631.0,10068,453740.0,2021,Feb,15,0.0,0.0,2021,2,7,15,0,46,False,False,False,False,False,False,1613347200.0
21,15484.0,15176.0,60,308.0,18859.0,1125.0,0,290.0,4229308.0,10250,183.0,557777.0,529255.0,1882,633210,453740.0,14948553,110894,151476.0,518763.0,4758563.0,12070,453740.0,2021,Feb,14,0.0,0.0,2021,2,6,14,6,45,False,False,False,False,False,False,1613260800.0
22,15424.0,15116.0,66,308.0,18859.0,1149.0,0,291.0,4219058.0,10085,196.0,555895.0,527435.0,2083,631088,453740.0,14837659,99915,151476.0,516146.0,4746493.0,12034,453740.0,2021,Feb,13,0.0,0.0,2021,2,6,13,5,44,False,False,False,False,False,False,1613174400.0
23,15358.0,15051.0,89,307.0,18859.0,1223.0,0,300.0,4208973.0,10832,180.0,553812.0,525486.0,2416,628806,453740.0,14737744,106107,151476.0,512923.0,4734459.0,13060,453740.0,2021,Feb,12,0.0,0.0,2021,2,6,12,4,43,False,False,False,False,False,False,1613088000.0
24,15269.0,14964.0,62,305.0,18859.0,1313.0,0,304.0,4198141.0,10634,185.0,551396.0,523258.0,2450,626284,453740.0,14631637,110792,151476.0,509874.0,4721399.0,12847,453740.0,2021,Feb,11,0.0,0.0,2021,2,6,11,3,42,False,False,False,False,False,False,1613001600.0
25,15207.0,14903.0,83,304.0,18859.0,1358.0,457,309.0,4187507.0,9337,183.0,548946.0,521045.0,2050,623666,425717.0,14520845,100271,149467.0,506940.0,4708552.0,11257,425717.0,2021,Feb,10,0.0,0.0,2021,2,6,10,2,41,False,False,False,False,False,False,1612915200.0
26,15124.0,14821.0,70,303.0,18402.0,1401.0,0,324.0,4178170.0,5916,191.0,546896.0,519125.0,1593,621401,425717.0,14420574,52112,149467.0,503752.0,4697295.0,7235,425717.0,2021,Feb,9,0.0,0.0,2021,2,6,9,1,40,False,False,False,False,False,False,1612828800.0
27,15054.0,14753.0,55,301.0,18402.0,1387.0,0,329.0,4172254.0,5777,188.0,545303.0,517806.0,1369,619858,425717.0,14368462,42946,149467.0,500166.0,4690060.0,7053,425717.0,2021,Feb,8,0.0,0.0,2021,2,6,8,0,39,False,False,False,False,False,False,1612742400.0
28,14999.0,14698.0,78,301.0,18402.0,1389.0,0,318.0,4166477.0,12364,191.0,543934.0,516530.0,3107,618310,425717.0,14325516,113095,149467.0,497964.0,4683007.0,15368,425717.0,2021,Feb,7,0.0,0.0,2021,2,5,7,6,38,False,False,False,False,False,False,1612656000.0
29,14921.0,14622.0,62,299.0,18402.0,1451.0,0,310.0,4154113.0,11850,189.0,540827.0,513526.0,3619,614847,425717.0,14212421,129509,149467.0,496324.0,4667639.0,15228,425717.0,2021,Feb,6,0.0,0.0,2021,2,5,6,5,37,False,False,False,False,False,False,1612569600.0
30,14859.0,14563.0,75,296.0,18402.0,1503.0,0,322.0,4142263.0,12608,196.0,537208.0,510148.0,3287,610865,425717.0,14082912,127468,149467.0,491939.0,4652411.0,15590,425717.0,2021,Feb,5,0.0,0.0,2021,2,5,5,4,36,False,False,False,False,False,False,1612483200.0
31,14784.0,14489.0,76,295.0,18402.0,1554.0,0,335.0,4129655.0,8753,208.0,533921.0,507166.0,2804,607390,425717.0,13955444,81286,149467.0,487573.0,4636821.0,11355,425717.0,2021,Feb,4,0.0,0.0,2021,2,5,4,3,35,False,False,False,False,False,False,1612396800.0
32,14708.0,14415.0,56,293.0,18402.0,1635.0,394,335.0,4120902.0,9229,203.0,531117.0,504564.0,2455,604434,389717.0,13874158,91693,147875.0,484563.0,4625466.0,11415,389717.0,2021,Feb,3,0.0,0.0,2021,2,5,3,2,34,False,False,False,False,False,False,1612310400.0
33,14652.0,14362.0,45,290.0,18008.0,1631.0,0,353.0,4111673.0,8264,224.0,528662.0,502378.0,2239,601762,389717.0,13782465,61265,147875.0,480992.0,4614051.0,10227,389717.0,2021,Feb,2,0.0,0.0,2021,2,5,2,1,33,False,False,False,False,False,False,1612224000.0
34,14607.0,14317.0,30,290.0,18008.0,1676.0,0,373.0,4103409.0,11221,222.0,526423.0,500415.0,2398,599434,389717.0,13721200,88302,147875.0,476976.0,4603824.0,13491,389717.0,2021,Feb,1,0.0,0.0,2021,2,5,1,0,32,False,True,False,False,False,False,1612137600.0
35,14577.0,14287.0,46,290.0,18008.0,1676.0,0,371.0,4092188.0,11888,231.0,524025.0,498145.0,2665,596510,389717.0,13632898,93918,147875.0,475368.0,4590333.0,14434,389717.0,2021,Jan,31,0.0,0.0,2021,1,4,31,6,31,True,False,False,False,False,False,1612051200.0
36,14531.0,14241.0,87,290.0,18008.0,1739.0,0,393.0,4080300.0,16445,239.0,521360.0,495599.0,4108,593486,389717.0,13538980,143342,147875.0,473061.0,4575899.0,20402,389717.0,2021,Jan,30,0.0,0.0,2021,1,4,30,5,30,False,False,False,False,False,False,1611964800.0
37,14444.0,14154.0,96,290.0,18008.0,1789.0,0,412.0,4063855.0,11705,248.0,517252.0,491642.0,3118,588725,389717.0,13395638,86197,147875.0,470635.0,4555497.0,14486,389717.0,2021,Jan,29,0.0,0.0,2021,1,4,29,4,29,False,False,False,False,False,False,1611878400.0
38,14348.0,14056.0,44,292.0,18008.0,1878.0,0,442.0,4052150.0,15398,255.0,514134.0,488861.0,4631,585540,389717.0,13309441,116963,147875.0,466795.0,4541011.0,19620,389717.0,2021,Jan,28,0.0,0.0,2021,1,4,28,3,28,False,False,False,False,False,False,1611792000.0
39,14304.0,14013.0,84,291.0,18008.0,1930.0,452,418.0,4036752.0,12377,270.0,509503.0,484639.0,3320,580673,354388.0,13192478,96203,145958.0,461885.0,4521391.0,15399,354388.0,2021,Jan,27,0.0,0.0,2021,1,4,27,2,27,False,False,False,False,False,False,1611705600.0
40,14220.0,13930.0,42,290.0,17556.0,1951.0,0,431.0,4024375.0,9327,278.0,506183.0,481617.0,2495,576989,354388.0,13096275,49701,145958.0,458143.0,4505992.0,11542,354388.0,2021,Jan,26,0.0,0.0,2021,1,4,26,1,26,False,False,False,False,False,False,1611619200.0
41,14178.0,13889.0,45,289.0,17556.0,1955.0,0,418.0,4015048.0,12888,285.0,503688.0,479402.0,3651,574385,354388.0,13046574,78650,145958.0,455076.0,4494450.0,16365,354388.0,2021,Jan,25,0.0,0.0,2021,1,4,25,0,25,False,False,False,False,False,False,1611532800.0
42,14133.0,13844.0,69,289.0,17556.0,1946.0,0,409.0,4002160.0,14051,286.0,500037.0,475925.0,3944,570238,354388.0,12967924,101327,145958.0,453187.0,4478085.0,17801,354388.0,2021,Jan,24,0.0,0.0,2021,1,3,24,6,24,False,False,False,False,False,False,1611446400.0
43,14064.0,13777.0,77,287.0,17556.0,2055.0,0,418.0,3988109.0,15036,291.0,496093.0,472175.0,4641,565771,354388.0,12866597,112391,145958.0,450046.0,4460284.0,19366,354388.0,2021,Jan,23,0.0,0.0,2021,1,3,23,5,23,False,False,False,False,False,False,1611360000.0
44,13987.0,13702.0,81,285.0,17556.0,2098.0,0,426.0,3973073.0,16846,282.0,491452.0,467845.0,5272,560724,354388.0,12754206,105768,145958.0,445881.0,4440918.0,21781,354388.0,2021,Jan,22,0.0,0.0,2021,1,3,22,4,22,False,False,False,False,False,False,1611273600.0
45,13906.0,13622.0,77,284.0,17556.0,2152.0,0,430.0,3956227.0,16064,287.0,486180.0,462910.0,5140,555016,324203.0,12648438,111726,143396.0,442175.0,4419137.0,20885,324203.0,2021,Jan,21,0.0,0.0,2021,1,3,21,3,21,False,False,False,False,False,False,1611187200.0
46,13829.0,13547.0,80,282.0,17556.0,2209.0,447,444.0,3940163.0,12926,299.0,481040.0,458089.0,4514,549371,324203.0,12536712,82567,143396.0,437602.0,4398252.0,16913,324203.0,2021,Jan,20,0.0,0.0,2021,1,3,20,2,20,False,False,False,False,False,False,1611100800.0
47,13749.0,13469.0,44,280.0,17109.0,2213.0,0,432.0,3927237.0,10908,277.0,476526.0,454102.0,3085,544670,324203.0,12454145,55565,143396.0,432942.0,4381339.0,13475,324203.0,2021,Jan,19,0.0,0.0,2021,1,3,19,1,19,False,False,False,False,False,False,1611014400.0
48,13705.0,13424.0,53,281.0,17109.0,2206.0,0,427.0,3916329.0,10804,288.0,473441.0,451535.0,3301,541576,324203.0,12398580,49917,143396.0,428059.0,4367864.0,14028,324203.0,2021,Jan,18,0.0,0.0,2021,1,3,18,0,18,False,False,False,False,False,False,1610928000.0
49,13652.0,13372.0,69,280.0,17109.0,2165.0,0,433.0,3905525.0,15477,288.0,470140.0,448311.0,4414,537842,324203.0,12348663,89177,143396.0,427115.0,4353836.0,19760,324203.0,2021,Jan,17,0.0,0.0,2021,1,2,17,6,17,False,False,False,False,False,False,1610841600.0
50,13583.0,13305.0,74,278.0,17109.0,2197.0,0,433.0,3890048.0,19397,294.0,465726.0,444028.0,5799,532622,324203.0,12259486,112120,143396.0,425322.0,4334076.0,25054,324203.0,2021,Jan,16,0.0,0.0,2021,1,2,16,5,16,False,False,False,False,False,False,1610755200.0
51,13509.0,13231.0,76,278.0,17109.0,2201.0,0,451.0,3870651.0,16536,293.0,459927.0,438371.0,5525,526114,324203.0,12147366,100968,143396.0,421870.0,4309022.0,21610,324203.0,2021,Jan,15,0.0,0.0,2021,1,2,15,4,15,False,False,False,False,False,False,1610668800.0
52,13433.0,13156.0,74,277.0,17109.0,2226.0,0,454.0,3854115.0,16498,294.0,454402.0,433297.0,5955,520263,324203.0,12046398,101413,143396.0,415649.0,4287412.0,22043,324203.0,2021,Jan,14,0.0,0.0,2021,1,2,14,3,14,False,False,False,False,False,False,1610582400.0
53,13359.0,13082.0,86,277.0,17109.0,2200.0,506,461.0,3837617.0,15517,286.0,448447.0,427752.0,5918,513918,293522.0,11944985,100276,141687.0,411710.0,4265369.0,20795,293522.0,2021,Jan,13,0.0,0.0,2021,1,2,13,2,13,False,False,False,False,False,False,1610496000.0
54,13273.0,12996.0,67,277.0,16603.0,2219.0,0,451.0,3822100.0,14061,271.0,442529.0,422474.0,5487,507881,293522.0,11844709,69982,141687.0,406242.0,4244574.0,18967,293522.0,2021,Jan,12,0.0,0.0,2021,1,2,12,1,12,False,False,False,False,False,False,1610409600.0
55,13206.0,12929.0,55,277.0,16603.0,2211.0,0,451.0,3808039.0,12662,285.0,437042.0,417568.0,4251,502356,293522.0,11774727,57414,141687.0,401034.0,4225607.0,16901,293522.0,2021,Jan,11,0.0,0.0,2021,1,2,11,0,11,False,False,False,False,False,False,1610323200.0
56,13151.0,12875.0,77,276.0,16603.0,2225.0,0,459.0,3795377.0,14857,282.0,432791.0,413329.0,5656,497572,293522.0,11717313,81754,141687.0,399660.0,4208706.0,20253,293522.0,2021,Jan,10,0.0,0.0,2021,1,1,10,6,10,False,False,False,False,False,False,1610236800.0
57,13074.0,12798.0,89,276.0,16603.0,2291.0,0,445.0,3780520.0,18180,280.0,427135.0,407933.0,7414,491419,293522.0,11635559,109793,141687.0,396117.0,4188453.0,25290,293522.0,2021,Jan,9,0.0,0.0,2021,1,1,9,5,9,False,False,False,False,False,False,1610150400.0
58,12985.0,12708.0,76,277.0,16603.0,2311.0,0,440.0,3762340.0,18874,280.0,419721.0,400823.0,8120,483506,293522.0,11525766,108569,141687.0,392437.0,4163163.0,26509,293522.0,2021,Jan,8,0.0,0.0,2021,1,1,8,4,8,False,False,False,False,False,False,1610064000.0
59,12909.0,12634.0,73,275.0,16603.0,2386.0,505,455.0,3743466.0,18088,277.0,411601.0,393188.0,7548,474982,293522.0,11417197,108412,141687.0,387433.0,4136654.0,25224,293522.0,2021,Jan,7,0.0,0.0,2021,1,1,7,3,7,False,False,False,False,False,False,1609977600.0
60,12836.0,12563.0,102,273.0,16098.0,2416.0,0,442.0,3725378.0,15039,281.0,404053.0,386052.0,6851,467138,261672.0,11308785,102573,140254.0,383427.0,4111430.0,21458,261672.0,2021,Jan,6,0.0,0.0,2021,1,1,6,2,6,False,False,False,False,False,False,1609891200.0
61,12734.0,12464.0,63,270.0,16098.0,2428.0,0,425.0,3710339.0,11590,264.0,397202.0,379633.0,4634,459850,261672.0,11206212,59718,140254.0,379103.0,4089972.0,15768,261672.0,2021,Jan,5,0.0,0.0,2021,1,1,5,1,5,False,False,False,False,False,False,1609804800.0
62,12671.0,12401.0,61,270.0,16098.0,2339.0,0,423.0,3698749.0,10838,258.0,392568.0,375455.0,4906,455201,261672.0,11146494,55570,140254.0,374565.0,4074204.0,15196,261672.0,2021,Jan,4,0.0,0.0,2021,1,1,4,0,4,False,False,False,False,False,False,1609718400.0
63,12610.0,12341.0,108,269.0,16098.0,2291.0,0,416.0,3687911.0,8542,258.0,387662.0,371097.0,3481,450251,261672.0,11090924,44831,140254.0,370296.0,4059008.0,11652,261672.0,2021,Jan,3,0.0,0.0,2021,1,53,3,6,3,False,False,False,False,False,False,1609632000.0
64,12502.0,12236.0,79,266.0,16098.0,2280.0,0,412.0,3679369.0,21204,246.0,384181.0,367987.0,9003,446675,261672.0,11046093,101394,140254.0,366370.0,4047356.0,29746,261672.0,2021,Jan,2,0.0,0.0,2021,1,53,2,5,2,False,False,False,False,False,False,1609545600.0
65,12423.0,12157.0,0,266.0,16098.0,2271.0,0,417.0,3658165.0,0,240.0,375178.0,359445.0,0,437155,261672.0,10944699,0,140254.0,360840.0,4017610.0,0,261672.0,2021,Jan,1,0.0,0.0,2021,1,53,1,4,1,False,True,False,True,False,True,1609459200.0
66,12423.0,12157.0,85,266.0,16098.0,2271.0,193,417.0,3658165.0,17397,240.0,375178.0,359445.0,7260,437155,261672.0,10944699,95827,140254.0,360840.0,4017610.0,24284,261672.0,2020,Dec,31,0.0,0.0,2020,12,53,31,3,366,True,False,True,False,True,False,1609372800.0
67,12338.0,12076.0,120,262.0,15905.0,2257.0,0,433.0,3640768.0,15115,231.0,367918.0,352558.0,6839,429346,229910.0,10848872,86050,139022.0,356615.0,3993326.0,21250,229910.0,2020,Dec,30,0.0,0.0,2020,12,53,30,2,365,False,False,False,False,False,False,1609286400.0
68,12218.0,11958.0,60,260.0,15905.0,2259.0,0,431.0,3625653.0,10993,225.0,361079.0,346423.0,4145,422263,229910.0,10762822,49229,139022.0,349077.0,3972076.0,14652,229910.0,2020,Dec,29,0.0,0.0,2020,12,53,29,1,364,False,False,False,False,False,False,1609200000.0
69,12158.0,11900.0,48,258.0,15905.0,2230.0,0,430.0,3614660.0,10932,234.0,356934.0,342764.0,4198,418051,229910.0,10713593,49772,139022.0,344885.0,3957424.0,14992,229910.0,2020,Dec,28,0.0,0.0,2020,12,53,28,0,363,False,False,False,False,False,False,1609113600.0
70,12110.0,11852.0,100,258.0,15905.0,2156.0,0,416.0,3603728.0,8646,230.0,352736.0,338704.0,3134,413307,229910.0,10663821,41331,139022.0,343468.0,3942432.0,11619,229910.0,2020,Dec,27,0.0,0.0,2020,12,52,27,6,362,False,False,False,False,False,False,1609027200.0
71,12010.0,11752.0,47,258.0,15905.0,2077.0,0,416.0,3595082.0,22818,232.0,349602.0,335731.0,7677,409908,229910.0,10622490,108445,139022.0,340254.0,3930813.0,30242,229910.0,2020,Dec,26,0.0,0.0,2020,12,52,26,5,361,False,False,False,False,False,False,1608940800.0
72,11963.0,11706.0,0,257.0,15905.0,2095.0,0,409.0,3572264.0,0,232.0,341925.0,328307.0,0,401647,229910.0,10514045,0,139022.0,335800.0,3900571.0,0,229910.0,2020,Dec,25,0.0,0.0,2020,12,52,25,4,360,False,False,False,False,False,False,1608854400.0
73,11963.0,11706.0,76,257.0,15905.0,2095.0,533,409.0,3572264.0,23429,232.0,341925.0,328307.0,5937,401647,229910.0,10514045,114476,139022.0,335800.0,3900571.0,29084,229910.0,2020,Dec,24,0.0,0.0,2020,12,52,24,3,359,False,False,False,False,False,False,1608768000.0
74,11887.0,11630.0,83,257.0,15372.0,2066.0,0,409.0,3548835.0,18551,226.0,335988.0,322652.0,4814,395232,206843.0,10399569,97655,137188.0,331189.0,3871487.0,23060,206843.0,2020,Dec,23,0.0,0.0,2020,12,52,23,2,358,False,False,False,False,False,False,1608681600.0
75,11804.0,11549.0,45,255.0,15372.0,2004.0,0,412.0,3530284.0,14749,233.0,331174.0,318143.0,3800,389326,206843.0,10301914,62078,137188.0,327368.0,3848427.0,18042,206843.0,2020,Dec,22,0.0,0.0,2020,12,52,22,1,357,False,False,False,False,False,False,1608595200.0
76,11759.0,11506.0,42,253.0,15372.0,1991.0,0,410.0,3515535.0,15289,215.0,327374.0,314850.0,3843,385357,206843.0,10239836,61067,137188.0,322335.0,3830385.0,19049,206843.0,2020,Dec,21,0.0,0.0,2020,12,52,21,0,356,False,False,False,False,False,False,1608508800.0
77,11717.0,11465.0,60,252.0,15372.0,1919.0,0,387.0,3500246.0,16755,205.0,323531.0,311090.0,4261,380769,206843.0,10178769,90789,137188.0,321267.0,3811336.0,20917,206843.0,2020,Dec,20,0.0,0.0,2020,12,51,20,6,355,False,False,False,False,False,False,1608422400.0
78,11657.0,11405.0,47,252.0,15372.0,1927.0,0,383.0,3483491.0,13307,196.0,319270.0,306928.0,4344,375857,206843.0,10087980,80214,137188.0,319467.0,3790419.0,17302,206843.0,2020,Dec,19,0.0,0.0,2020,12,51,19,5,354,False,False,False,False,False,False,1608336000.0
79,11610.0,11358.0,52,252.0,15372.0,1874.0,0,370.0,3470184.0,26296,204.0,314926.0,302933.0,5679,371377,206843.0,10007766,106034,137188.0,315192.0,3773117.0,31928,206843.0,2020,Dec,18,0.0,0.0,2020,12,51,18,4,353,False,False,False,False,False,False,1608249600.0
80,11558.0,11305.0,45,253.0,15372.0,1871.0,549,383.0,3443888.0,19121,207.0,309247.0,297301.0,5135,364785,206843.0,9901732,92627,137188.0,312716.0,3741189.0,24106,206843.0,2020,Dec,17,0.0,0.0,2020,12,51,17,3,352,False,False,False,False,False,False,1608163200.0
81,11513.0,11261.0,70,252.0,14823.0,1851.0,0,382.0,3424767.0,22774,205.0,304112.0,292316.0,5952,358906,187221.0,9809105,124172,135208.0,309136.0,3717083.0,28224,187221.0,2020,Dec,16,0.0,0.0,2020,12,51,16,2,351,False,False,False,False,False,False,1608076800.0
82,11443.0,11190.0,55,253.0,14823.0,1834.0,0,371.0,3401993.0,15615,200.0,298160.0,286866.0,3929,352414,187221.0,9684933,61236,135208.0,303783.0,3688859.0,19335,187221.0,2020,Dec,15,0.0,0.0,2020,12,51,15,1,350,False,False,False,False,False,False,1607990400.0
83,11388.0,11135.0,39,253.0,14823.0,1788.0,0,354.0,3386378.0,13604,186.0,294231.0,283146.0,3653,348122,187221.0,9623697,56122,135208.0,300791.0,3669524.0,17176,187221.0,2020,Dec,14,0.0,0.0,2020,12,51,14,0,349,False,False,False,False,False,False,1607904000.0
84,11349.0,11098.0,42,251.0,14823.0,1707.0,0,342.0,3372774.0,17751,178.0,290578.0,279574.0,4853,343992,187221.0,9567575,90256,135208.0,299450.0,3652348.0,22428,187221.0,2020,Dec,13,0.0,0.0,2020,12,50,13,6,348,False,False,False,False,False,False,1607817600.0
85,11307.0,11057.0,50,250.0,14823.0,1670.0,0,334.0,3355023.0,18691,170.0,285725.0,274897.0,5289,338478,187221.0,9477319,99719,135208.0,296649.0,3629920.0,23659,187221.0,2020,Dec,12,0.0,0.0,2020,12,50,12,5,347,False,False,False,False,False,False,1607731200.0
86,11257.0,11010.0,48,247.0,14823.0,1605.0,0,309.0,3336332.0,20945,165.0,280436.0,269929.0,5655,332659,187221.0,9377600,99181,135208.0,293014.0,3606261.0,26420,187221.0,2020,Dec,11,0.0,0.0,2020,12,50,11,4,346,False,False,False,False,False,False,1607644800.0
87,11209.0,10963.0,43,246.0,14823.0,1607.0,426,307.0,3315387.0,18354,168.0,274781.0,264454.0,5369,326430,187221.0,9278419,97353,135208.0,290670.0,3579841.0,23484,187221.0,2020,Dec,10,0.0,0.0,2020,12,50,10,3,345,False,False,False,False,False,False,1607558400.0
88,11166.0,10922.0,90,244.0,14397.0,1576.0,0,308.0,3297033.0,20316,162.0,269412.0,259324.0,5965,320562,169809.0,9181066,109009,133429.0,287469.0,3556357.0,25991,169809.0,2020,Dec,9,0.0,0.0,2020,12,50,9,2,344,False,False,False,False,False,False,1607472000.0
89,11076.0,10833.0,41,243.0,14397.0,1552.0,0,310.0,3276717.0,14946,166.0,263447.0,253649.0,4122,313988,169809.0,9072057,58501,133429.0,284946.0,3530366.0,18573,169809.0,2020,Dec,8,0.0,0.0,2020,12,50,8,1,343,False,False,False,False,False,False,1607385600.0
90,11035.0,10793.0,31,242.0,14397.0,1516.0,0,302.0,3261771.0,11043,153.0,259325.0,250022.0,2481,309976,169809.0,9013556,43304,133429.0,280896.0,3511793.0,13506,169809.0,2020,Dec,7,0.0,0.0,2020,12,50,7,0,342,False,False,False,False,False,False,1607299200.0
91,11004.0,10763.0,51,241.0,14397.0,1416.0,0,298.0,3250728.0,19821,139.0,256844.0,247559.0,4827,307148,169809.0,8970252,89439,133429.0,280427.0,3498287.0,24568,169809.0,2020,Dec,6,0.0,0.0,2020,12,49,6,6,341,False,False,False,False,False,False,1607212800.0
